SlNo,State_Code,State,District_Key,District,Confirmed,Active,Recovered,Deceased,Migrated_Other,Delta_Confirmed,Delta_Active,Delta_Recovered,Delta_Deceased,District_Notes,Last_Updated
277,KA,Karnataka,KA_Chikkaballapura,Chikkaballapura,148,90,55,3,0,3,0,3,0,,
278,KA,Karnataka,KA_Chikkamagaluru,Chikkamagaluru,18,2,16,0,0,0,-3,3,0,,
279,KA,Karnataka,KA_Chitradurga,Chitradurga,40,28,12,0,0,0,-3,3,0,,
280,KA,Karnataka,KA_Dakshina Kannada,Dakshina Kannada,143,80,57,6,0,8,8,0,0,,
281,KA,Karnataka,KA_Davanagere,Davanagere,180,27,147,6,0,1,-5,6,0,,
282,KA,Karnataka,KA_Dharwad,Dharwad,54,26,28,0,0,3,2,1,0,,
283,KA,Karnataka,KA_Gadag,Gadag,37,9,26,2,0,0,-9,9,0,,
284,KA,Karnataka,KA_Hassan,Hassan,200,111,89,0,0,3,-29,32,0,,
285,KA,Karnataka,KA_Haveri,Haveri,19,16,3,0,0,2,2,0,0,,
286,KA,Karnataka,KA_Kalaburagi,Kalaburagi,552,416,129,7,0,42,41,1,0,,
287,KA,Karnataka,KA_Kodagu,Kodagu,3,2,1,0,0,0,0,0,0,,
288,KA,Karnataka,KA_Kolar,Kolar,29,20,9,0,0,1,1,0,0,,
289,KA,Karnataka,KA_Koppal,Koppal,4,1,3,0,0,0,0,0,0,,
290,KA,Karnataka,KA_Mandya,Mandya,330,184,146,0,0,13,0,13,0,,
291,KA,Karnataka,KA_Mysuru,Mysuru,97,6,91,0,0,0,0,0,0,,
0,KA,Karnataka,KA_Other State,Other State,34,8,25,1,0,0,0,0,0,,
292,KA,Karnataka,KA_Raichur,Raichur,356,318,37,1,0,0,0,0,0,,
293,KA,Karnataka,KA_Ramanagara,Ramanagara,4,4,0,0,0,2,2,0,0,,
294,KA,Karnataka,KA_Shivamogga,Shivamogga,53,25,28,0,0,0,0,0,0,,
295,KA,Karnataka,KA_Tumakuru,Tumakuru,32,15,15,2,0,0,0,0,0,,
296,KA,Karnataka,KA_Udupi,Udupi,768,685,82,1,0,204,204,0,0,,
297,KA,Karnataka,KA_Uttara Kannada,Uttara Kannada,92,43,49,0,0,7,7,0,0,,
298,KA,Karnataka,KA_Vijayapura,Vijayapura,187,117,65,5,0,53,50,3,0,,
299,KA,Karnataka,KA_Yadgir,Yadgir,373,345,27,1,0,74,74,0,0,,
0,KL,Kerala,KL_Other State,Other State,2,2,0,0,0,0,0,0,0,,
300,KL,Kerala,KL_Alappuzha,Alappuzha,79,66,12,1,0,5,1,4,0,,
301,KL,Kerala,KL_Ernakulam,Ernakulam,73,40,32,1,0,10,6,4,0,,
302,KL,Kerala,KL_Idukki,Idukki,45,21,24,0,0,3,3,0,0,,
303,KL,Kerala,KL_Kannur,Kannur,247,110,135,2,0,0,0,0,0,,
304,KL,Kerala,KL_Kasaragod,Kasaragod,316,104,212,0,0,1,-6,7,0,,
305,KL,Kerala,KL_Kollam,Kollam,91,65,25,1,0,2,2,0,0,,
306,KL,Kerala,KL_Kottayam,Kottayam,65,26,38,1,0,1,1,0,0,,
307,KL,Kerala,KL_Kozhikode,Kozhikode,92,47,44,1,0,4,3,1,0,,
308,KL,Kerala,KL_Malappuram,Malappuram,164,104,58,2,0,18,18,0,0,,
309,KL,Kerala,KL_Palakkad,Palakkad,214,183,30,1,0,40,40,0,0,,
310,KL,Kerala,KL_Pathanamthitta,Pathanamthitta,80,58,22,0,0,11,11,0,0,,
311,KL,Kerala,KL_Thiruvananthapuram,Thiruvananthapuram,95,61,31,3,0,5,4,1,0,,
312,KL,Kerala,KL_Thrissur,Thrissur,95,68,26,1,0,8,3,5,0,,
313,KL,Kerala,KL_Wayanad,Wayanad,42,18,23,1,0,3,3,0,0,,
314,LA,Ladakh,LA_Kargil,Kargil,51,38,13,0,0,2,2,0,0,,
315,LA,Ladakh,LA_Leh,Leh,46,10,35,1,0,1,1,0,0,,
316,LD,Lakshadweep,LD_Lakshadweep,Lakshadweep,0,0,0,0,0,0,0,0,0,,
369,MH,Maharashtra,MH_Ahmednagar,Ahmednagar,170,90,72,8,0,0,0,0,0,,
370,MH,Maharashtra,MH_Akola,Akola,679,261,385,33,0,0,0,0,0,,
371,MH,Maharashtra,MH_Amravati,Amravati,272,98,158,16,0,0,0,0,0,,
372,MH,Maharashtra,MH_Aurangabad,Aurangabad,1714,506,1119,89,0,0,0,0,0,,
374,MH,Maharashtra,MH_Beed,Beed,51,21,29,1,0,0,0,0,0,,
373,MH,Maharashtra,MH_Bhandara,Bhandara,38,24,14,0,0,0,0,0,0,,
375,MH,Maharashtra,MH_Buldhana,Buldhana,80,31,46,3,0,0,0,0,0,,
376,MH,Maharashtra,MH_Chandrapur,Chandrapur,28,3,25,0,0,0,0,0,0,,
377,MH,Maharashtra,MH_Dhule,Dhule,187,67,99,21,0,0,0,0,0,,
378,MH,Maharashtra,MH_Gadchiroli,Gadchiroli,40,21,19,0,0,0,0,0,0,,
379,MH,Maharashtra,MH_Gondia,Gondia,68,18,50,0,0,0,0,0,0,,
380,MH,Maharashtra,MH_Hingoli,Hingoli,194,48,146,0,0,0,0,0,0,,
381,MH,Maharashtra,MH_Jalgaon,Jalgaon,852,395,362,95,0,0,0,0,0,,
382,MH,Maharashtra,MH_Jalna,Jalna,159,84,72,3,0,0,0,0,0,,
383,MH,Maharashtra,MH_Kolhapur,Kolhapur,612,346,260,6,0,0,0,0,0,,
384,MH,Maharashtra,MH_Latur,Latur,131,55,72,4,0,0,0,0,0,,
385,MH,Maharashtra,MH_Mumbai,Mumbai,44931,25370,18096,1465,0,0,0,0,0,,
386,MH,Maharashtra,MH_Mumbai Suburban,Mumbai Suburban,0,0,0,0,0,0,0,0,0,,
387,MH,Maharashtra,MH_Nagpur,Nagpur,662,241,410,11,0,0,0,0,0,,
388,MH,Maharashtra,MH_Nanded,Nanded,157,48,102,7,0,0,0,0,0,,
389,MH,Maharashtra,MH_Nandurbar,Nandurbar,39,7,28,4,0,0,0,0,0,,
390,MH,Maharashtra,MH_Nashik,Nashik,1297,284,942,71,0,0,0,0,0,,
391,MH,Maharashtra,MH_Osmanabad,Osmanabad,96,48,45,3,0,0,0,0,0,,
0,MH,Maharashtra,MH_Other State,Other State,64,46,0,18,0,0,0,0,0,,
392,MH,Maharashtra,MH_Palghar,Palghar,1234,740,458,36,0,0,0,0,0,,
393,MH,Maharashtra,MH_Parbhani,Parbhani,75,46,26,3,0,0,0,0,0,,
394,MH,Maharashtra,MH_Pune,Pune,8825,3675,4774,376,0,0,0,0,0,,
395,MH,Maharashtra,MH_Raigad,Raigad,1293,534,704,55,0,0,0,0,0,,
396,MH,Maharashtra,MH_Ratnagiri,Ratnagiri,329,201,123,5,0,0,0,0,0,,
397,MH,Maharashtra,MH_Sangli,Sangli,127,52,71,4,0,0,0,0,0,,
398,MH,Maharashtra,MH_Satara,Satara,584,350,212,22,0,0,0,0,0,,
399,MH,Maharashtra,MH_Sindhudurg,Sindhudurg,87,70,17,0,0,0,0,0,0,,
400,MH,Maharashtra,MH_Solapur,Solapur,1125,576,457,92,0,0,0,0,0,,
401,MH,Maharashtra,MH_Thane,Thane,11420,6987,4179,254,0,0,0,0,0,,
402,MH,Maharashtra,MH_Wardha,Wardha,9,4,4,1,0,0,0,0,0,,
403,MH,Maharashtra,MH_Washim,Washim,9,1,6,2,0,0,0,0,0,,
404,MH,Maharashtra,MH_Yavatmal,Yavatmal,155,54,99,2,0,0,0,0,0,,
421,ML,Meghalaya,ML_East Garo Hills,East Garo Hills,0,0,0,0,0,0,0,0,0,,
422,ML,Meghalaya,ML_East Jaintia Hills,East Jaintia Hills,0,0,0,0,0,0,0,0,0,,
423,ML,Meghalaya,ML_East Khasi Hills,East Khasi Hills,16,2,13,1,0,0,0,0,0,,
424,ML,Meghalaya,ML_North Garo Hills,North Garo Hills,1,1,0,0,0,0,0,0,0,,
425,ML,Meghalaya,ML_Ribhoi,Ribhoi,0,0,0,0,0,0,0,0,0,,
426,ML,Meghalaya,ML_South Garo Hills,South Garo Hills,0,0,0,0,0,0,0,0,0,,
427,ML,Meghalaya,ML_South West Garo Hills,South West Garo Hills,4,4,0,0,0,0,0,0,0,,
428,ML,Meghalaya,ML_South West Khasi Hills,South West Khasi Hills,0,0,0,0,0,0,0,0,0,,
429,ML,Meghalaya,ML_West Garo Hills,West Garo Hills,5,5,0,0,0,0,0,0,0,,
430,ML,Meghalaya,ML_West Jaintia Hills,West Jaintia Hills,1,1,0,0,0,0,0,0,0,,
431,ML,Meghalaya,ML_West Khasi Hills,West Khasi Hills,1,1,0,0,0,0,0,0,0,,
405,MN,Manipur,MN_Bishnupur,Bishnupur,4,4,0,0,0,0,0,0,0,,
406,MN,Manipur,MN_Chandel,Chandel,2,2,0,0,0,0,0,0,0,,
407,MN,Manipur,MN_Churachandpur,Churachandpur,21,18,3,0,0,0,0,0,0,,
408,MN,Manipur,MN_Imphal East,Imphal East,10,-2,12,0,0,0,0,0,0,,
409,MN,Manipur,MN_Imphal West,Imphal West,18,17,1,0,0,0,0,0,0,,
410,MN,Manipur,MN_Jiribam,Jiribam,0,0,0,0,0,0,0,0,0,,
411,MN,Manipur,MN_Kakching,Kakching,2,2,0,0,0,0,0,0,0,,
412,MN,Manipur,MN_Kamjong,Kamjong,2,0,2,0,0,0,0,0,0,,
413,MN,Manipur,MN_Kangpokpi,Kangpokpi,5,5,0,0,0,0,0,0,0,,
414,MN,Manipur,MN_Noney,Noney,3,3,0,0,0,0,0,0,0,,
415,MN,Manipur,MN_Pherzawl,Pherzawl,0,0,0,0,0,0,0,0,0,,
416,MN,Manipur,MN_Senapati,Senapati,5,5,0,0,0,0,0,0,0,,
417,MN,Manipur,MN_Tamenglong,Tamenglong,5,5,0,0,0,0,0,0,0,,
418,MN,Manipur,MN_Tengnoupal,Tengnoupal,7,7,0,0,0,0,0,0,0,,
419,MN,Manipur,MN_Thoubal,Thoubal,4,2,2,0,0,0,0,0,0,,
420,MN,Manipur,MN_Ukhrul,Ukhrul,5,5,0,0,0,0,0,0,0,,
317,MP,Madhya Pradesh,MP_Agar Malwa,Agar Malwa,13,0,12,1,0,0,0,0,0,,
318,MP,Madhya Pradesh,MP_Alirajpur,Alirajpur,3,0,3,0,0,0,0,0,0,,
319,MP,Madhya Pradesh,MP_Anuppur,Anuppur,20,17,3,0,0,0,0,0,0,,
320,MP,Madhya Pradesh,MP_Ashoknagar,Ashoknagar,12,0,11,1,0,0,0,0,0,,
321,MP,Madhya Pradesh,MP_Balaghat,Balaghat,7,5,2,0,0,0,0,0,0,,
322,MP,Madhya Pradesh,MP_Barwani,Barwani,53,14,38,1,0,0,0,0,0,,
323,MP,Madhya Pradesh,MP_Betul,Betul,34,29,5,0,0,0,0,0,0,,
324,MP,Madhya Pradesh,MP_Bhind,Bhind,61,28,33,0,0,0,0,0,0,,
325,MP,Madhya Pradesh,MP_Bhopal,Bhopal,1630,458,1111,61,0,0,0,0,0,,
326,MP,Madhya Pradesh,MP_Burhanpur,Burhanpur,316,45,255,16,0,0,0,0,0,,
327,MP,Madhya Pradesh,MP_Chhatarpur,Chhatarpur,29,20,9,0,0,0,0,0,0,,
328,MP,Madhya Pradesh,MP_Chhindwara,Chhindwara,15,10,4,1,0,0,0,0,0,,
329,MP,Madhya Pradesh,MP_Damoh,Damoh,26,10,16,0,0,0,0,0,0,,
330,MP,Madhya Pradesh,MP_Datia,Datia,11,4,6,1,0,0,0,0,0,,
331,MP,Madhya Pradesh,MP_Dewas,Dewas,110,37,64,9,0,0,0,0,0,,
332,MP,Madhya Pradesh,MP_Dhar,Dhar,125,12,110,3,0,0,0,0,0,,
333,MP,Madhya Pradesh,MP_Dindori,Dindori,24,20,4,0,0,0,0,0,0,,
335,MP,Madhya Pradesh,MP_Guna,Guna,4,3,1,0,0,0,0,0,0,,
336,MP,Madhya Pradesh,MP_Gwalior,Gwalior,173,77,94,2,0,0,0,0,0,,
337,MP,Madhya Pradesh,MP_Harda,Harda,3,0,3,0,0,0,0,0,0,,
338,MP,Madhya Pradesh,MP_Hoshangabad,Hoshangabad,37,0,34,3,0,0,0,0,0,,
339,MP,Madhya Pradesh,MP_Indore,Indore,3633,1304,2184,145,0,0,0,0,0,,
340,MP,Madhya Pradesh,MP_Jabalpur,Jabalpur,263,56,197,10,0,0,0,0,0,,
341,MP,Madhya Pradesh,MP_Jhabua,Jhabua,13,3,9,1,0,0,0,0,0,,
342,MP,Madhya Pradesh,MP_Katni,Katni,3,3,0,0,0,0,0,0,0,,
334,MP,Madhya Pradesh,MP_Khandwa,Khandwa,251,25,212,14,0,0,0,0,0,,
368,MP,Madhya Pradesh,MP_Khargone,Khargone,169,51,107,11,0,0,0,0,0,,
343,MP,Madhya Pradesh,MP_Mandla,Mandla,4,2,1,1,0,0,0,0,0,,
344,MP,Madhya Pradesh,MP_Mandsaur,Mandsaur,93,4,81,8,0,0,0,0,0,,
345,MP,Madhya Pradesh,MP_Morena,Morena,98,12,85,1,0,0,0,0,0,,
346,MP,Madhya Pradesh,MP_Narsinghpur,Narsinghpur,12,10,2,0,0,0,0,0,0,,
347,MP,Madhya Pradesh,MP_Neemuch,Neemuch,252,142,105,5,0,0,0,0,0,,
348,MP,Madhya Pradesh,MP_Niwari,Niwari,0,0,0,0,0,0,0,0,0,,
0,MP,Madhya Pradesh,MP_Other Region,Other Region,0,0,0,0,0,0,0,0,0,,
349,MP,Madhya Pradesh,MP_Panna,Panna,20,16,4,0,0,0,0,0,0,,
350,MP,Madhya Pradesh,MP_Raisen,Raisen,69,1,65,3,0,0,0,0,0,,
351,MP,Madhya Pradesh,MP_Rajgarh,Rajgarh,14,12,1,1,0,0,0,0,0,,
352,MP,Madhya Pradesh,MP_Ratlam,Ratlam,43,10,31,2,0,0,0,0,0,,
353,MP,Madhya Pradesh,MP_Rewa,Rewa,35,8,27,0,0,0,0,0,0,,
354,MP,Madhya Pradesh,MP_Sagar,Sagar,207,101,96,10,0,0,0,0,0,,
355,MP,Madhya Pradesh,MP_Satna,Satna,21,1,18,2,0,0,0,0,0,,
356,MP,Madhya Pradesh,MP_Sehore,Sehore,15,9,4,2,0,0,0,0,0,,
357,MP,Madhya Pradesh,MP_Seoni,Seoni,2,0,2,0,0,0,0,0,0,,
358,MP,Madhya Pradesh,MP_Shahdol,Shahdol,12,9,3,0,0,0,0,0,0,,
359,MP,Madhya Pradesh,MP_Shajapur,Shajapur,11,2,8,1,0,0,0,0,0,,
360,MP,Madhya Pradesh,MP_Sheopur,Sheopur,19,13,5,1,0,0,0,0,0,,
361,MP,Madhya Pradesh,MP_Shivpuri,Shivpuri,11,5,6,0,0,0,0,0,0,,
362,MP,Madhya Pradesh,MP_Sidhi,Sidhi,17,11,6,0,0,0,0,0,0,,
363,MP,Madhya Pradesh,MP_Singrauli,Singrauli,11,10,1,0,0,0,0,0,0,,
364,MP,Madhya Pradesh,MP_Tikamgarh,Tikamgarh,15,8,6,1,0,0,0,0,0,,
365,MP,Madhya Pradesh,MP_Ujjain,Ujjain,698,109,531,58,0,0,0,0,0,,
366,MP,Madhya Pradesh,MP_Umaria,Umaria,10,7,2,1,0,0,0,0,0,,
367,MP,Madhya Pradesh,MP_Vidisha,Vidisha,35,15,20,0,0,0,0,0,0,,
432,MZ,Mizoram,MZ_Aizawl,Aizawl,6,5,1,0,0,4,4,0,0,,
433,MZ,Mizoram,MZ_Champhai,Champhai,0,0,0,0,0,0,0,0,0,,
729,MZ,Mizoram,MZ_Hnahthial,Hnahthial,0,0,0,0,0,0,0,0,0,,
730,MZ,Mizoram,MZ_Khawzawl,Khawzawl,0,0,0,0,0,0,0,0,0,,
434,MZ,Mizoram,MZ_Kolasib,Kolasib,0,0,0,0,0,0,0,0,0,,
435,MZ,Mizoram,MZ_Lawngtlai,Lawngtlai,0,0,0,0,0,0,0,0,0,,
436,MZ,Mizoram,MZ_Lunglei,Lunglei,2,2,0,0,0,1,1,0,0,,
437,MZ,Mizoram,MZ_Mamit,Mamit,1,1,0,0,0,0,0,0,0,,
438,MZ,Mizoram,MZ_Saiha,Saiha,0,0,0,0,0,0,0,0,0,,
728,MZ,Mizoram,MZ_Saitual,Saitual,1,1,0,0,0,0,0,0,0,,
439,MZ,Mizoram,MZ_Serchhip,Serchhip,0,0,0,0,0,0,0,0,0,,
440,NL,Nagaland,NL_Dimapur,Dimapur,57,57,0,0,0,0,0,0,0,,
441,NL,Nagaland,NL_Kiphire,Kiphire,0,0,0,0,0,0,0,0,0,,
442,NL,Nagaland,NL_Kohima,Kohima,17,17,0,0,0,0,0,0,0,,
443,NL,Nagaland,NL_Longleng,Longleng,0,0,0,0,0,0,0,0,0,,
444,NL,Nagaland,NL_Mokokchung,Mokokchung,0,0,0,0,0,0,0,0,0,,
445,NL,Nagaland,NL_Mon,Mon,0,0,0,0,0,0,0,0,0,,
446,NL,Nagaland,NL_Peren,Peren,1,1,0,0,0,0,0,0,0,,
447,NL,Nagaland,NL_Phek,Phek,0,0,0,0,0,0,0,0,0,,
448,NL,Nagaland,NL_Tuensang,Tuensang,5,5,0,0,0,0,0,0,0,,
449,NL,Nagaland,NL_Wokha,Wokha,0,0,0,0,0,0,0,0,0,,
450,NL,Nagaland,NL_Zunheboto,Zunheboto,0,0,0,0,0,0,0,0,0,,
451,OR,Odisha,OR_Angul,Angul,31,6,25,0,0,1,0,1,0,,
452,OR,Odisha,OR_Balangir,Balangir,105,67,38,0,0,3,-11,14,0,,
453,OR,Odisha,OR_Balasore,Balasore,179,41,137,1,0,0,-3,3,0,,
454,OR,Odisha,OR_Bargarh,Bargarh,16,14,2,0,0,4,4,0,0,,
456,OR,Odisha,OR_Bhadrak,Bhadrak,136,30,106,0,0,4,4,0,0,,
455,OR,Odisha,OR_Boudh,Boudh,34,1,33,0,0,0,0,0,0,,
457,OR,Odisha,OR_Cuttack,Cuttack,154,73,80,1,0,23,1,22,0,,
458,OR,Odisha,OR_Deogarh,Deogarh,33,9,24,0,0,0,0,0,0,,
459,OR,Odisha,OR_Dhenkanal,Dhenkanal,33,27,6,0,0,2,0,2,0,,
460,OR,Odisha,OR_Gajapati,Gajapati,51,41,10,0,0,7,7,0,0,,
461,OR,Odisha,OR_Ganjam,Ganjam,533,141,389,3,0,12,-23,35,0,,
462,OR,Odisha,OR_Jagatsinghpur,Jagatsinghpur,87,46,41,0,0,1,1,0,0,,
463,OR,Odisha,OR_Jajpur,Jajpur,293,51,242,0,0,3,3,0,0,,
464,OR,Odisha,OR_Jharsuguda,Jharsuguda,7,1,6,0,0,0,0,0,0,,
465,OR,Odisha,OR_Kalahandi,Kalahandi,25,10,15,0,0,3,3,0,0,,
466,OR,Odisha,OR_Kandhamal,Kandhamal,25,12,13,0,0,3,-4,7,0,,
467,OR,Odisha,OR_Kendrapara,Kendrapara,163,64,99,0,0,2,-2,4,0,,
468,OR,Odisha,OR_Kendujhar,Kendujhar,32,14,18,0,0,2,2,0,0,,
469,OR,Odisha,OR_Khordha,Khordha,217,125,87,5,0,22,11,10,1,,
470,OR,Odisha,OR_Koraput,Koraput,14,7,7,0,0,6,0,6,0,,
471,OR,Odisha,OR_Malkangiri,Malkangiri,21,2,19,0,0,0,0,0,0,,
472,OR,Odisha,OR_Mayurbhanj,Mayurbhanj,57,42,15,0,0,22,21,1,0,,
473,OR,Odisha,OR_Nabarangapur,Nabarangapur,2,1,1,0,0,0,0,0,0,,
474,OR,Odisha,OR_Nayagarh,Nayagarh,76,28,48,0,0,0,-3,3,0,,
475,OR,Odisha,OR_Nuapada,Nuapada,60,46,14,0,0,0,-14,14,0,,
476,OR,Odisha,OR_Puri,Puri,99,18,81,0,0,1,1,0,0,,
477,OR,Odisha,OR_Rayagada,Rayagada,2,2,0,0,0,1,1,0,0,,
478,OR,Odisha,OR_Sambalpur,Sambalpur,16,11,5,0,0,0,0,0,0,,
479,OR,Odisha,OR_Subarnapur,Subarnapur,26,23,3,0,0,1,1,0,0,,
480,OR,Odisha,OR_Sundargarh,Sundargarh,81,41,40,0,0,7,6,1,0,,
485,PB,Punjab,PB_Amritsar,Amritsar,408,74,327,7,0,3,-11,14,0,,
486,PB,Punjab,PB_Barnala,Barnala,24,2,21,1,0,0,0,0,0,,
487,PB,Punjab,PB_Bathinda,Bathinda,54,9,45,0,0,1,1,0,0,,
488,PB,Punjab,PB_Faridkot,Faridkot,67,6,61,0,0,1,1,0,0,,
489,PB,Punjab,PB_Fatehgarh Sahib,Fatehgarh Sahib,65,8,57,0,0,1,1,0,0,,
490,PB,Punjab,PB_Fazilka,Fazilka,45,3,42,0,0,0,0,0,0,,
491,PB,Punjab,PB_Ferozepur,Ferozepur,46,0,45,1,0,0,0,0,0,,
492,PB,Punjab,PB_Gurdaspur,Gurdaspur,148,14,131,3,0,3,3,0,0,,
493,PB,Punjab,PB_Hoshiarpur,Hoshiarpur,134,13,116,5,0,0,0,0,0,,
494,PB,Punjab,PB_Jalandhar,Jalandhar,270,46,216,8,0,8,8,0,0,,
495,PB,Punjab,PB_Kapurthala,Kapurthala,40,4,33,3,0,2,2,0,0,,
496,PB,Punjab,PB_Ludhiana,Ludhiana,222,58,155,9,0,16,13,3,0,,
497,PB,Punjab,PB_Mansa,Mansa,32,0,32,0,0,0,0,0,0,,
498,PB,Punjab,PB_Moga,Moga,65,1,64,0,0,1,-4,5,0,,
499,PB,Punjab,PB_Pathankot,Pathankot,81,35,43,3,0,1,-1,2,0,,
500,PB,Punjab,PB_Patiala,Patiala,126,18,106,2,0,1,1,0,0,,
501,PB,Punjab,PB_Rupnagar,Rupnagar,71,11,59,1,0,0,0,0,0,,
502,PB,Punjab,PB_S.A.S. Nagar,S.A.S. Nagar,124,17,104,3,0,4,3,1,0,,
503,PB,Punjab,PB_Sangrur,Sangrur,104,12,92,0,0,1,1,0,0,,
504,PB,Punjab,PB_Shahid Bhagat Singh Nagar,Shahid Bhagat Singh Nagar,106,5,100,1,0,0,0,0,0,,
505,PB,Punjab,PB_Sri Muktsar Sahib,Sri Muktsar Sahib,70,4,66,0,0,1,1,0,0,,
506,PB,Punjab,PB_Tarn Taran,Tarn Taran,159,4,154,1,0,2,0,1,1,,
481,PY,Puducherry,PY_Karaikal,Karaikal,2,0,2,0,0,0,0,0,0,,
482,PY,Puducherry,PY_Mahe,Mahe,4,0,4,0,0,0,0,0,0,,
483,PY,Puducherry,PY_Puducherry,Puducherry,84,57,27,0,0,0,0,0,0,,
484,PY,Puducherry,PY_Yanam,Yanam,0,0,0,0,0,0,0,0,0,,
507,RJ,Rajasthan,RJ_Ajmer,Ajmer,362,56,299,7,0,0,0,0,0,,
508,RJ,Rajasthan,RJ_Alwar,Alwar,82,28,52,2,0,0,0,0,0,,
509,RJ,Rajasthan,RJ_Banswara,Banswara,85,0,83,2,0,0,0,0,0,,
510,RJ,Rajasthan,RJ_Baran,Baran,57,47,8,2,0,4,4,0,0,,
511,RJ,Rajasthan,RJ_Barmer,Barmer,105,27,78,0,0,0,-1,1,0,,
512,RJ,Rajasthan,RJ_Bharatpur,Bharatpur,524,368,150,6,0,20,20,0,0,,
513,RJ,Rajasthan,RJ_Bhilwara,Bhilwara,160,53,105,2,0,0,-1,1,0,,
514,RJ,Rajasthan,RJ_Bikaner,Bikaner,109,28,77,4,0,0,0,0,0,,
0,RJ,Rajasthan,RJ_BSF Camp,BSF Camp,50,0,50,0,0,0,0,0,0,,
515,RJ,Rajasthan,RJ_Bundi,Bundi,4,4,0,0,0,0,0,0,0,,
516,RJ,Rajasthan,RJ_Chittorgarh,Chittorgarh,188,18,166,4,0,0,0,0,0,,
517,RJ,Rajasthan,RJ_Churu,Churu,142,79,62,1,0,0,0,0,0,,
518,RJ,Rajasthan,RJ_Dausa,Dausa,62,15,46,1,0,0,0,0,0,,
519,RJ,Rajasthan,RJ_Dholpur,Dholpur,65,21,44,0,0,0,0,0,0,,
520,RJ,Rajasthan,RJ_Dungarpur,Dungarpur,373,76,297,0,0,0,0,0,0,,
0,RJ,Rajasthan,RJ_Evacuees,Evacuees,61,0,61,0,0,0,0,0,0,,
521,RJ,Rajasthan,RJ_Ganganagar,Ganganagar,7,4,3,0,0,0,0,0,0,,
522,RJ,Rajasthan,RJ_Hanumangarh,Hanumangarh,30,14,16,0,0,0,0,0,0,,
0,RJ,Rajasthan,RJ_Italians,Italians,2,0,2,0,0,0,0,0,0,,
523,RJ,Rajasthan,RJ_Jaipur,Jaipur,2152,301,1750,101,0,16,16,0,0,,
524,RJ,Rajasthan,RJ_Jaisalmer,Jaisalmer,74,9,65,0,0,0,0,0,0,,
525,RJ,Rajasthan,RJ_Jalore,Jalore,168,16,150,2,0,0,0,0,0,,
526,RJ,Rajasthan,RJ_Jhalawar,Jhalawar,325,193,132,0,0,23,23,0,0,,
527,RJ,Rajasthan,RJ_Jhunjhunu,Jhunjhunu,149,27,121,1,0,0,0,0,0,,
528,RJ,Rajasthan,RJ_Jodhpur,Jodhpur,1655,408,1227,20,0,0,-23,23,0,,
529,RJ,Rajasthan,RJ_Karauli,Karauli,20,8,9,3,0,0,0,0,0,,
530,RJ,Rajasthan,RJ_Kota,Kota,503,102,384,17,0,2,2,0,0,,
531,RJ,Rajasthan,RJ_Nagaur,Nagaur,481,100,373,8,0,0,0,0,0,,
0,RJ,Rajasthan,RJ_Other State,Other State,26,17,0,9,0,2,2,0,0,,
532,RJ,Rajasthan,RJ_Pali,Pali,554,214,333,7,0,0,0,0,0,,
533,RJ,Rajasthan,RJ_Pratapgarh,Pratapgarh,14,1,12,1,0,0,0,0,0,,
534,RJ,Rajasthan,RJ_Rajsamand,Rajsamand,148,23,124,1,0,0,-6,6,0,,
535,RJ,Rajasthan,RJ_Sawai Madhopur,Sawai Madhopur,24,6,16,2,0,1,1,0,0,,
536,RJ,Rajasthan,RJ_Sikar,Sikar,243,60,178,5,0,0,-25,25,0,,
537,RJ,Rajasthan,RJ_Sirohi,Sirohi,181,118,60,3,0,0,-1,1,0,,
538,RJ,Rajasthan,RJ_Tonk,Tonk,169,5,163,1,0,0,-1,1,0,,
539,RJ,Rajasthan,RJ_Udaipur,Udaipur,576,109,466,1,0,0,0,0,0,,
540,SK,Sikkim,SK_East Sikkim,East Sikkim,1,1,0,0,0,0,0,0,0,,
541,SK,Sikkim,SK_North Sikkim,North Sikkim,0,0,0,0,0,0,0,0,0,,
542,SK,Sikkim,SK_South Sikkim,South Sikkim,1,1,0,0,0,0,0,0,0,,
543,SK,Sikkim,SK_West Sikkim,West Sikkim,0,0,0,0,0,0,0,0,0,,
0,TG,Telangana,TG_Foreign Evacuees,Foreign Evacuees,33,33,0,0,0,0,0,0,0,,
0,TG,Telangana,TG_Other State,Other State,250,250,0,0,0,0,0,0,0,,
576,TG,Telangana,TG_Adilabad,Adilabad,28,13,15,0,0,0,0,0,0,,
577,TG,Telangana,TG_Bhadradri Kothagudem,Bhadradri Kothagudem,4,0,4,0,0,0,0,0,0,,
578,TG,Telangana,TG_Hyderabad,Hyderabad,1828,1500,305,23,0,0,0,0,0,,
579,TG,Telangana,TG_Jagtial,Jagtial,10,8,2,0,0,0,0,0,0,,
580,TG,Telangana,TG_Jangaon,Jangaon,5,4,1,0,0,0,0,0,0,,
581,TG,Telangana,TG_Jayashankar Bhupalapally,Jayashankar Bhupalapally,3,3,0,0,0,0,0,0,0,,
582,TG,Telangana,TG_Jogulamba Gadwal,Jogulamba Gadwal,45,19,25,1,0,0,0,0,0,,
583,TG,Telangana,TG_Kamareddy,Kamareddy,13,5,8,0,0,0,0,0,0,,
584,TG,Telangana,TG_Karimnagar,Karimnagar,19,3,16,0,0,0,0,0,0,,
585,TG,Telangana,TG_Khammam,Khammam,18,15,3,0,0,0,0,0,0,,
